pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,st_mass
"TOI-469.01",3.41000000,9.10000000,13.63082050000,716.00,5289.00,0.980000,0.901000
"K2-260 b",18.41635529,546.66486004,2.62669762000,2090.00,6860.00,1.755000,1.637000
"K2-237 b",16.06246934,434.15360396,2.18053332000,1759.00,6180.00,1.236000,1.256000
"TOI-1772.01",2.90500000,8.78000000,8.05424687400,877.67,5583.00,0.995000,0.990000
"WASP-132 c",1.84100000,6.26000000,1.01153624000,1329.00,4686.00,0.758000,0.789000
"BD-17 63 b",12.80000000,1639.99458012,655.57000000000,168.92,4714.00,0.740000,0.741000
"K2-261 b",9.26982704,68.96876432,11.63346810000,1036.00,5490.00,1.663000,1.107000
"K2-321 b",2.05124347,4.86000000,2.29797490000,830.00,3750.00,0.595000,0.578000
"TOI-1777.01",2.24600000,5.67000000,14.65011197400,580.00,5859.00,0.980000,1.060000
"HD 20794 d",2.04000000,4.80000000,89.68000000000,388.00,5368.00,0.930000,0.790000
"HD 175167 b",12.30000000,4703.86042360,1175.00000000000,232.03,5635.00,1.750000,1.090000
"Kepler-289 d",3.03000000,5.33000000,66.02820000000,502.81,5990.00,1.000000,1.080000
"Kepler-289 c",11.23000000,157.18000000,125.87230000000,394.00,5990.00,1.000000,1.080000
"K2-167 b",2.36509493,6.50000000,9.97854100000,1220.00,6310.00,1.499000,1.084000
"K2-265 b",1.70824866,7.34183620,2.36902000000,1366.00,5420.00,0.920000,0.901000
"Kepler-289 b",2.49000000,3.70000000,34.53830000000,607.00,5990.00,1.000000,1.080000
"KELT-24 b",12.71098411,1458.83238813,5.55149296000,1391.00,6426.00,1.338000,1.268000
"TOI-3568 b",5.30000000,26.40000000,4.41796500000,899.00,4969.00,0.719000,0.780000
"K2-57 b",2.30905002,5.94000000,9.00730000000,635.80,4413.00,0.671000,0.699000
"K2-54 b",2.61169250,7.33000000,9.78330000000,560.00,3990.00,0.643000,0.615000
"TOI-4638.01",2.93300000,8.92000000,10.28391878700,779.83,5700.00,0.895000,1.020000
"TOI-5076 b",3.48935569,16.14568308,23.44316200000,550.00,4780.00,0.844000,0.789000
"TOI-4562 b",12.53000000,732.00000000,225.10640000000,318.00,6096.00,1.152000,1.192000
"K2-77 b",2.49960270,603.87700000,8.20008440000,806.00,5160.00,0.792000,0.847000
"K2-180 b",2.46597575,11.41003981,8.86566300000,797.50,5365.00,0.719000,0.735000
"TOI-2458 c",3.18000000,10.22000000,16.55300000000,922.76,6005.00,1.310000,1.050000
"TOI-4562 c",12.80000000,1833.86990839,3990.00000000000,138.11,6096.00,1.152000,1.192000
"K2-97 b",13.45077684,174.48779544,8.40711500000,1566.00,4673.00,4.140000,1.170000
"K2-182 b",2.71257333,20.97667486,4.73696960000,965.80,5128.00,0.789000,0.823000
"NGTS-33 b",18.38272835,1153.71711741,2.82797200000,1991.00,7437.00,1.470000,1.600000
"Kepler-105 b",2.53000000,10.80000000,5.41220340000,1418.00,5933.00,1.026000,0.991000
"TOI-2537 b",11.25381662,415.40172795,94.10220000000,338.00,4870.00,0.771000,0.771000
"K2-98 b",5.06645928,34.00763955,10.13673490000,1185.00,6260.00,1.518000,1.246000
"K2-114 b",10.59248676,638.83509807,11.39093100000,701.40,4899.00,0.832000,0.863000
"TOI-4994 b",8.54124329,88.99195396,21.49198400000,717.60,5640.00,1.055000,1.005000
"Kepler-105 c",1.44000000,5.60000000,7.12592000000,997.00,5933.00,1.026000,0.991000
"TOI-2295 c",12.80000000,1783.01736327,966.50000000000,234.90,5730.00,1.459000,1.168000
"TOI-5110 b",11.98240037,921.70238030,30.15857700000,976.00,6160.00,2.333000,1.469000
"TOI-2537 c",12.70000000,2297.89938261,1920.00000000000,123.10,4870.00,0.771000,0.771000
"MOA-2008-BLG-310L b",5.18000000,23.40000000,,,,,0.210000
"K2-115 b",11.80305668,321.00669107,20.27299140000,696.00,5870.00,0.855000,0.918000
"K2-277 b",2.18575124,7.40000000,6.32676800000,1049.00,5680.00,0.973000,0.974000
"TOI-406 c",1.32000000,2.08000000,3.30744100000,584.00,3392.00,0.410000,0.408000
"TOI-5005 b",6.25000000,32.70000000,6.30850440000,1040.00,5749.00,0.930000,0.970000
"HD 86728 b",3.03000000,9.43000000,31.15150000000,687.36,5610.00,1.237000,0.967000
"KMT-2021-BLG-2609L b",3.17000000,10.17050902,,,,,0.200000
"TOI-5688 A b",10.30000000,124.00000000,2.94815527000,742.00,3713.00,0.570000,0.600000
"HD 222237 b",12.80000000,1649.52943233,14892.00000000000,58.74,4751.00,0.710000,0.760000
"HD 21520 b",2.69700000,17.70000000,25.12920000000,637.00,5871.00,1.044000,1.090000
"TOI-2768 b",2.63000000,7.41000000,1.50801000000,855.00,4008.00,0.657000,0.630000
"TOI-1174 b",2.56200000,32.00000000,8.95348768300,713.83,5030.00,0.760000,0.850000
"TOI-2981 b",13.40000000,638.00000000,3.60150100000,1358.00,5940.00,1.080000,1.030000
"TOI-1180 b",3.07200000,10.00000000,9.68676037800,638.18,4738.00,0.730000,0.750000
"OGLE-2016-BLG-1800L b",13.20000000,823.17557413,,,,,0.410000
"TOI-5713 b",1.77000000,3.78000000,10.44198900000,347.20,3225.00,0.299200,0.265300
"TOI-6002 b",1.65000000,3.36000000,10.90482100000,321.40,3229.00,0.243200,0.210100
"HD 135694 b",2.85700000,6.10000000,15.92347556800,750.83,5712.00,1.080000,1.020000
"TOI-1295 b",15.69257298,451.31633794,3.19688380000,2360.00,6280.00,1.700000,1.380000
"TOI-6130 b",14.34749530,333.71982735,2.39267900000,1750.00,6110.00,1.510000,1.310000
"TOI-1437 b",2.24000000,9.60000000,18.84094200000,794.23,6008.00,1.170000,1.100000
"HD 183579 b",3.49000000,20.40000000,17.47129100000,752.00,5784.00,0.960000,0.996000
"KMT-2023-BLG-1866L b",1.43000000,2.63000000,,,,,0.510000
"K2-203 b",1.26549392,2.14000000,9.69520000000,738.40,5026.00,0.765000,0.793000
"TOI-6651 b",5.09000000,61.00000000,5.05697300000,1493.00,5940.00,1.721000,1.323000
"TOI-1630.01",2.41700000,6.42000000,12.05573473300,584.00,5504.00,0.830000,0.950000
"TOI-1467 b",1.92000000,9.00000000,5.97114713000,506.07,3834.00,0.491000,0.489000
"TOI-1659.01",2.25500000,5.71000000,5.87755632800,1031.14,5977.00,1.006000,1.100000
"HD 101581 c",0.99000000,0.93700000,6.20401000000,747.00,4675.00,0.630000,0.653000
"K2-208 b",1.67462172,3.45000000,4.19097000000,1122.00,5500.00,0.872000,0.881000
"TOI-1716.01",3.14300000,10.00000000,8.08237655400,959.00,5879.00,1.240000,1.070000
"TOI-6038 A b",6.41000000,78.50000000,5.82673110000,1439.00,6110.00,1.648000,1.291000
"HIP 116454 b",2.46900000,9.70000000,9.10041570000,753.20,5048.00,0.758000,0.800000
"TOI-2420 b",15.02003414,294.62693329,5.84264100000,1571.60,5707.00,2.369000,1.158000
"K2-225 b",3.60929179,12.70000000,15.87230000000,923.00,5520.00,1.700000,1.482000
"TOI-1739 b",1.94600000,4.45000000,8.30334140600,755.55,4814.00,0.781000,0.780000
"HD 73344 d",13.20000000,810.46243785,5823.00000000000,126.51,6148.00,1.220000,1.190000
"TOI-2485 b",12.13932610,766.60211768,11.23479000000,1134.00,6016.40,1.720000,1.163000
"K2-7 b",4.03523305,15.30000000,28.67810000000,786.00,5700.00,1.533000,1.056000
"HD 118203 c",12.40000000,3747.19691853,5103.00000000000,146.00,5742.00,2.040000,1.270000
"TOI-4734 b",10.91754720,61.65871096,6.23563300000,1468.00,6070.00,1.857000,1.391000
"TOI-1453 c",2.22400000,2.95000000,6.58869820000,819.80,4975.00,0.720000,0.715000
"TOI-3493 b",3.22000000,8.97000000,8.15946670000,1102.00,5844.00,1.228000,1.023000
"TOI-2969 b",12.32987877,368.68095212,1.82371460000,1186.00,4738.00,0.700000,0.710000
"TOI-5300 b",9.86390302,190.69704420,2.26219600000,1043.00,4610.00,0.650000,0.670000
"TOI-4794 b",14.35870428,308.29355479,3.56581160000,1673.00,6390.00,1.451000,1.250000
"TOI-2443 b",2.36300000,4.80000000,15.66858000000,519.00,4375.00,0.631000,0.642000
"OGLE-2016-BLG-0007L b",1.09000000,1.32000000,14200.00000000000,,,,0.590000
"TOI-5340 b",15.07607904,270.15414595,4.93943920000,1566.00,5990.00,1.842000,1.350000
"AT2021ueyL b",13.60000000,425.89006538,4168.69000000000,,3680.00,,0.490000
"Kepler-10 c",2.35500000,11.29000000,45.29430100000,579.00,5708.00,1.065000,0.910000
"TOI-2407 b",4.26000000,16.80000000,2.70296900000,705.00,3530.00,0.567000,0.548000
"TOI-5386 A b",14.70618268,155.10026262,3.62156552000,1488.00,6094.00,1.245000,1.165000
"TOI-2015 c",2.93000000,8.91000000,5.58279600000,448.00,3297.00,0.327300,0.304100
"TOI-2015 b",3.30900000,9.20000000,3.34823700000,530.90,3297.00,0.327300,0.304100
"GJ 3998 b",1.39000000,2.50000000,2.65033000000,733.50,3726.00,0.500000,0.520000
"Kepler-725 b",10.80000000,81.60000000,39.64372000000,514.00,5395.00,0.880000,0.950000
"TOI-1117 b",2.46000000,8.90000000,2.22816000000,1538.00,5635.00,1.050000,0.970000
"GJ 3998 c",2.50000000,6.82000000,13.72700000000,423.49,3726.00,0.500000,0.520000
"TOI-640 b",19.27944680,181.16219199,5.00377700000,1816.00,6460.00,2.082000,1.536000
"K2-157 d",5.16000000,23.30000000,66.50000000000,429.10,5334.00,0.860000,0.890000
"TOI-1117 c",2.91000000,8.78000000,4.57900000000,1210.00,5635.00,1.050000,0.970000
"TOI-1117 d",3.27000000,10.71000000,8.66500000000,978.00,5635.00,1.050000,0.970000
"Proxima Cen d",0.69200000,0.26000000,5.12338000000,282.00,2900.00,0.141000,0.122100
"Proxima Cen b",1.02000000,1.05500000,11.18465000000,218.00,2900.00,0.141000,0.122100
"LP 261-75 b",12.10000000,6674.39654700,,1500.00,3138.00,0.308000,0.220000
"KOI-134 b",12.03844527,346.43296363,67.12770000000,659.00,6160.00,1.667000,1.407000
"TIC 88785435 b",5.03000000,22.30000000,10.50884300000,635.00,3998.00,0.911000,0.724000
"TOI-1238 c",2.11000000,8.32000000,3.29473600000,695.00,4089.00,0.580000,0.590000
"TOI-1238 b",1.21000000,3.76000000,0.76459700000,1133.00,4089.00,0.580000,0.590000
"KOI-1843.03",0.61000000,8.00000000,0.17689130000,1654.00,3584.00,0.450000,0.460000
"TOI-5143 c",16.25302201,,5.20971180000,904.48,5183.00,0.852000,0.864000
"TOI-1803 b",2.99000000,10.32000000,6.29328700000,747.00,4687.00,0.715000,0.756000
"TOI-5882 b",11.46678726,6995.40323807,7.14897200000,1515.00,5920.00,2.260000,1.334000
"TOI-4465 b",14.01122587,1872.00931723,101.94054000000,427.00,5545.00,1.014000,0.930000
"TOI-1478 b",11.99360935,279.68899816,10.18021170000,918.00,5597.00,1.048000,0.947000
"HIP 67851 b",13.70000000,365.50266805,89.23000000000,840.72,4840.00,5.450000,1.280000
"HIP 67851 c",12.70000000,2204.77565936,3128.41000000000,255.43,4840.00,5.450000,1.280000
"TOI-2346 b",16.11851425,394.10722468,3.33120290000,1689.00,6480.00,1.380000,1.271000
"HD 94890 b",13.30000000,676.97450691,824.61000000000,533.83,4867.00,10.710000,1.740000
"HD 87816 b",12.70000000,2142.16346318,484.17000000000,567.39,4989.00,9.000000,2.410000
"TOI-2886 b",18.64053490,444.95976980,1.60200105000,1978.00,6240.00,1.241000,1.229000
"TOI-2876 b",9.63972340,54.03082919,6.29964310000,929.00,5271.00,0.873000,0.939000
"TOI-2986 b",9.29224500,96.61983573,3.27836620000,1622.00,5906.00,1.458000,1.122000
"WASP-116 b",13.67495645,203.41018048,6.61320000000,1414.00,6250.00,1.426000,1.250000
"HD 102888 b",12.80000000,1808.44363583,252.06000000000,688.63,4990.00,8.600000,2.420000
"HD 94890 c",12.50000000,2831.85110637,2492.19000000000,369.10,4867.00,10.710000,1.740000
"TOI-3135 b",13.65253849,327.36325921,3.70655850000,1292.00,5890.00,0.985000,1.044000
"Gaia-4 b",12.40000000,3750.37520260,571.30000000000,,4034.00,0.624000,0.644000
"WASP-188 b",14.81827249,458.62639130,5.74891600000,1666.00,6850.00,1.830000,1.500000
"WASP-154 b",10.76062147,198.96058278,3.81167800000,994.00,4774.00,0.823000,0.800000
"TIC 434398831 b",3.51000000,12.10000000,3.68550400000,1250.00,5638.00,0.909000,0.992000
"TOI-3464 b",13.76462830,397.28550875,3.65155680000,1693.00,6370.00,1.560000,1.363000
"HR 858 c",1.97900000,3.80000000,5.97386500000,1309.00,6354.00,1.258000,1.204000
"WASP-197 b",14.44837612,403.32424848,5.16722800000,1665.00,6050.00,2.112000,1.360000
"WASP-102 b",14.90794433,197.68926915,2.70981300000,1671.00,5990.00,1.375000,1.080000
"TOI-3486 b",10.57006880,99.16246298,2.21778105000,1190.00,4930.00,0.788000,0.837000
"TOI-2328 b",9.97599282,50.85254512,17.10197000000,842.00,5525.00,0.900000,0.950000
"TOI-3837 b",10.87271128,187.51876013,11.88865000000,1178.00,5905.00,1.200000,0.890000
"Gl 410 b",2.83000000,8.40000000,6.02000000000,592.44,3842.00,0.543000,0.550000
"HD 219666 b",4.89800000,17.60000000,6.03446800000,1076.00,5540.00,1.059000,1.020000
"TOI-3682 b",12.80065596,69.28659273,3.34624060000,1657.00,5703.00,1.735000,1.320000
"TOI-6628 b",10.98480109,235.19302118,18.18424000000,833.00,5463.00,1.010000,0.970000
"Kepler-289 e",2.94000000,17.40000000,330.07160000000,286.00,5990.00,0.985000,1.061000
"KMT-2022-BLG-2076L b",13.90000000,279.68899816,,,,,0.670000
"TOI-4214 b",10.68215861,165.27077164,3.49138850000,1642.00,6370.00,1.434000,1.382000
"GJ 581 c",2.50000000,6.81000000,12.92110000000,346.13,3500.00,0.302000,0.295000
"G 192-15 c",3.87000000,14.30000000,1219.00000000000,55.90,2999.00,0.170718,0.132000
"G 268-110 b",1.13000000,1.52000000,1.43263000000,534.00,,0.177000,0.137000
"TOI-2449 b",11.24000000,222.00000000,106.14468000000,400.00,6021.00,1.065000,1.079000
"KMT-2024-BLG-2242L b",3.82000000,13.98444991,,,,,0.069000
"GJ 508.2 b",,587.98255295,5300.00000000000,59.30,3720.00,0.530000,0.540000
"GJ 3512 c",14.30000000,143.97626837,2354.00000000000,42.92,3141.00,0.139000,0.123000
"HD 28471 b",1.75000000,3.72000000,3.16490000000,1377.00,5766.00,1.080000,0.980000
"HD 28471 c",2.26000000,5.72000000,6.12450000000,1066.00,5766.00,1.080000,0.980000
"NGTS-32 b",15.91675259,181.16219199,3.31211000000,1750.00,5680.00,1.850000,1.070000
"HD 143811 AB b",15.69257298,1938.75328270,117000.00000000000,1042.00,6791.00,1.683980,1.320000
"AF Lep b",13.00000000,1147.36054927,8905.00000000000,1400.00,6140.00,1.250000,1.218000
"TOI-238 b",1.55900000,3.37000000,1.27309900000,1378.00,5059.00,0.756000,0.781000
"HD 152843 b",3.05000000,9.82000000,11.62071000000,1003.11,6310.00,1.430000,1.150000
"MOA-2022-BLG-033L b",3.52000000,12.15000000,,,,,0.510000
"HD 28471 d",2.06000000,4.91000000,11.68100000000,945.00,5766.00,1.080000,0.980000
"HD 152843 c",5.94000000,9.67000000,19.50210400000,253.08,6310.00,1.430000,1.150000
"KMT-2023-BLG-1896L b",4.19000000,16.35000000,,,,,0.720000
"KMT-2023-BLG-0119L b",11.00000000,83.70000000,,,,,0.710000
"TOI-6054.02",2.82000000,9.30000000,12.56363600000,1143.00,6047.00,1.662000,1.107000
"WASP-110 b",13.19297028,154.78243421,3.77840220000,1158.00,5392.00,0.853000,0.814000
"K2-233 d",2.36300000,10.30000000,24.36810000000,525.00,4796.00,0.710000,0.790000
"K2-233 c",1.27200000,4.60000000,7.06024000000,794.00,4796.00,0.710000,0.790000
"BEBOP-4 AB b",,8358.88710410,1823.50000000000,239.44,5701.43,2.756450,1.507000
"2MASS J22501512+2325342 b",11.90000000,9534.85221000,,1600.00,3352.00,0.437589,0.433173
"WASP-4 b",15.12091496,381.39408840,1.33823099400,1653.00,5436.00,0.912000,0.899000
"Kepler-391 b",2.50000000,1100.00000000,7.41750000000,930.00,5038.00,2.879000,1.270000
"GJ 251 b",1.79000000,3.85000000,14.23700000000,336.00,3342.00,0.360000,0.350000
"TOI-1438 b",3.04000000,9.40000000,5.13967000000,971.00,5230.00,0.820000,0.876000
"GJ 536 c",2.30000000,5.89000000,32.76100000000,290.50,3641.00,0.529000,0.528000
"TOI-1438 c",2.75000000,10.60000000,9.42808900000,794.00,5230.00,0.820000,0.876000
"Kepler-391 c",2.88000000,450.00000000,20.50100000000,662.00,5038.00,2.879000,1.270000
"TOI-756 b",2.81000000,9.83000000,1.23924950000,934.00,3657.00,0.505000,0.505000
"TOI-756 c",13.00000000,1287.20504835,149.40000000000,194.00,3657.00,0.505000,0.505000
"HD 224018 d",2.40000000,4.20000000,138.07310000000,411.00,5784.00,1.147000,1.013000
"TOI-2141 c",2.35000000,6.14000000,5.46240000000,1095.00,5635.00,0.950000,0.896000
"TOI-6448 b",8.47398941,54.00000000,14.84426100000,745.00,5910.00,0.897000,1.030000
"K2-214 b",2.51000000,6.85000000,8.59656000000,1001.00,5875.00,1.236000,1.030000
"51 Eri b",,3464.32963630,9100.00000000000,807.00,7422.00,1.450000,1.750000
"TOI-1203.01",2.91800000,7.39000000,25.50267200000,743.60,5737.00,1.179000,0.886000
"TOI-2093 c",2.30000000,15.80000000,53.81149000000,329.00,4426.00,0.729000,0.745000
"KMT-2024-BLG-1209L b",13.20000000,839.06699448,,,,,0.770000
"HD 135344 A b",16.25302201,3178.28407000,,1585.00,9540.00,1.500000,2.320000
"K2-10 b",3.77300000,25.20000000,19.30553000000,649.00,5533.00,0.956000,0.880000
"TOI-1203 b",1.52000000,3.51000000,4.15728880000,1361.20,5737.00,1.179000,0.886000
"TOI-1203 c",2.20000000,5.46000000,13.07660000000,,5737.00,1.179000,0.886000
"HIP 18606 b",14.00000000,244.72787339,674.94000000000,405.91,4860.00,4.830000,1.210000
"HIP 111909 c",13.90000000,257.44100967,893.63000000000,357.64,4891.00,4.530000,1.280000
"TIC 257060897 b",17.26183028,201.50321004,3.66003639000,1775.00,5993.00,1.863000,1.187000
"OGLE-2016-BLG-1266L b",12.40000000,3813.94088400,,,,,0.015000
"BD+37 3172 b",12.40000000,3368.98111420,1887.76000000000,713.25,4500.00,50.240000,3.750000
"TOI-654.01",2.37800000,8.71000000,1.52756100000,794.00,3521.00,0.430000,0.419000
"K2-37 b",1.39000000,2.51000000,4.44340000000,949.00,5352.00,0.809000,0.840000
"K2-37 d",2.31000000,12.50000000,14.09229000000,646.00,5352.00,0.809000,0.840000
"K2-55 b",4.43000000,44.00000000,2.84927100000,900.00,4300.00,0.715000,0.688000
"TOI-5261 b",11.60129502,3651.84839643,4.15097680000,1244.00,5790.00,1.021000,1.037000
"TOI-4773 b",15.22179579,1687.66884117,1.74528510000,2255.00,6740.00,1.550000,1.452000
"BD+42 2315 b",14.20000000,174.80562385,123.05000000000,1247.58,4500.00,17.850000,1.380000
"Ross 176 b",1.84000000,4.57000000,5.00663380000,682.00,4041.00,0.569000,0.577000
"K2-62 c",1.99000000,4.62000000,16.19697000000,495.00,4455.00,0.696000,0.670000
"K2-61 b",1.92000000,4.35000000,2.57336000000,1325.00,5748.00,0.995000,0.970000
"TOI-6420 b",11.93756445,2606.19293740,6.96150800000,1213.00,6020.00,1.312000,1.165000
"TOI-5350 b",12.41955062,2094.48920213,7.58136700000,1195.00,6220.00,1.263000,1.167000
"TOI-5817 b",3.08000000,10.30000000,15.61031000000,950.00,5770.00,1.427000,0.970000
"K2-73 b",2.58000000,9.20000000,7.49556000000,968.00,5867.00,1.058000,1.020000
"TOI-5799 b",1.73300000,3.65000000,4.16450700000,505.00,3452.00,0.321000,0.325000
"TOI-1346 b",2.39000000,6.30000000,1.76225380000,1324.00,5099.00,0.780000,0.820000
"TOI-1346 c",2.23000000,5.60000000,5.50255800000,928.00,5099.00,0.780000,0.820000
"K2-105 b",3.40000000,15.40000000,8.26726000000,805.00,5373.00,0.905000,0.940000
"TOI-5799 c",1.76000000,3.75000000,14.01044900000,337.00,3452.00,0.321000,0.325000
"TOI-6223 b",5.07000000,22.60000000,3.85521900000,714.00,3895.00,0.576000,0.582000
"KOI-351 g",7.71800000,15.00000000,210.73514000000,342.00,6031.13,1.185000,1.242000
"HD 63433 c",2.69200000,15.53900000,20.54382810000,678.92,5553.00,0.934000,0.956000
"HD 17156 b",12.26262489,1036.12060682,21.21642940000,888.00,6046.00,1.517000,1.285000
"TOI-6000 b",0.94000000,0.77900000,0.44895900000,1120.00,3419.00,0.380000,0.370000
"K2-189 c",2.31000000,5.95000000,6.67932000000,877.00,5442.00,0.879000,0.850000
"KMT-2024-BLG-0404L b",11.90000000,8657.64580668,,,,,0.090000
"KMT-2024-BLG-1281L b",4.59000000,19.06970442,,,,,0.320000
"GJ 317 b",13.30000000,794.50000000,695.69000000000,100.32,3496.00,0.403000,0.402000
"TOI-6303 b",11.59000000,2493.00000000,9.48523600000,541.00,3977.00,0.609000,0.644000
"LHS 1903 d",2.50000000,5.96000000,12.56628700000,442.00,3664.00,0.539000,0.538000
"LHS 1903 e",1.73200000,5.79000000,29.31773000000,333.00,3664.00,0.539000,0.538000
"WASP-120 b",15.58048317,1541.47550000,3.61126721000,1749.00,6450.00,1.684430,1.393000
"WASP-140 b",14.23540549,775.50520000,2.23598448000,1270.00,5300.00,0.870000,0.900000
"HD 85426 c",3.19000000,10.30000000,35.73000000000,640.00,5746.00,1.130300,0.991000
"TOI-1774.01",2.78000000,8.50000000,16.70988000000,824.00,5746.00,1.130300,0.991000
"HD 176986 b",,1487.75477317,6.49164000000,767.00,4931.00,0.782000,0.789000
"KOINTREAU-3 b",13.10000000,1080.61658380,,8.74,3920.00,0.730795,0.410000
"PDS 70 b",21.96960217,1017.05090240,43500.00000000000,1392.00,4109.00,1.260000,0.982000
"HD 176986 d",2.49000000,6.76000000,61.37600000000,363.00,4931.00,0.782000,0.789000
"TOI-6692 b",11.67975789,197.05361234,131.12500000000,467.00,5890.00,1.385000,1.047000
"TOI-4342 b",2.32900000,7.30000000,5.53825920000,639.00,3866.00,0.598000,0.587000
"PDS 70 c",22.19378179,2383.71305250,,1054.00,4109.00,1.260000,0.982000
"V2376 Ori b",87.20586985,6356.56814000,,2100.00,,,0.450000
"TOI-5489 b",1.40000000,2.54000000,3.15222000000,624.00,3547.00,0.420000,0.410000
"HD 208487 b",14.30000000,146.20106722,129.36000000000,437.59,6134.00,1.160000,1.150000
"HD 181433 b",,1708.64551603,9.37450000000,732.52,4918.00,0.790000,0.860000
"TOI-1135 b",9.91994792,58.79825529,8.02773270000,1171.00,6320.00,1.202000,1.119000
"TOI-5716 b",0.96000000,0.84000000,6.76630000000,400.00,3436.00,0.220000,0.190000
"HD 181433 d",13.20000000,858.13669890,6896.10000000000,81.19,4918.00,0.790000,0.860000
"HD 181433 c",,2207.00045821,1018.50000000000,153.53,4918.00,0.790000,0.860000
"DMPP-1 b",4.26000000,16.80000000,17.81200000000,877.00,6196.00,1.260000,1.210000
"TOI-4940 b",6.61000000,89.00000000,25.86781100000,643.00,5504.00,1.163000,1.012000
"TOI-5734 b",2.10000000,9.10000000,6.18418760000,688.00,4750.00,0.639000,0.724000
"GJ 480 b",2.91000000,8.80000000,9.55360000000,406.00,3509.00,0.449000,0.450000
"DMPP-1 d",2.02000000,4.72000000,3.14170000000,1632.00,6196.00,1.260000,1.210000
"DMPP-2 b",14.20000000,171.48000000,5.20300000000,1000.00,6500.00,1.780000,1.410000
"K2-19 d",1.04400000,6.20000000,2.50827000000,1258.00,5350.00,0.824000,0.892000
"NGTS-35 b",10.90000000,152.00000000,25.24119200000,451.00,4717.00,0.753000,0.789000
"TOI-2267 c",1.14000000,1.55000000,3.49504120000,374.00,3030.00,0.207500,0.171000
"TOI-2267 b",1.00000000,0.97200000,2.28909000000,424.00,3030.00,0.207500,0.171000
"HD 39194 c",2.65000000,7.49000000,14.03090000000,675.19,5205.00,0.783742,0.860000
"DMPP-3 A b",1.44000000,2.67000000,5.59000000000,854.00,5138.00,0.910000,0.900000
"TOI-5007 b",11.07447293,211.03806225,2.54337100000,774.00,3793.00,0.656000,0.632000
"TOI-7166 b",2.01000000,4.70000000,12.92063621000,249.00,3099.00,0.222000,0.190000
"TOI-375 b",10.77183045,236.78216321,9.45469000000,1373.00,5259.90,2.900000,1.441000
"TOI-5422 b",9.10169233,8899.19539600,5.37721900000,1369.00,5820.00,1.474000,1.066000
"HD 28185 b",12.80000000,1859.29618095,385.92000000000,271.95,5602.00,1.048000,0.974000
"XO-3 b",14.79585452,4217.58296089,3.19152309000,1890.00,6970.00,1.523000,1.449000
"DMPP-6 c",3.74000000,13.47000000,36.44100000000,715.27,6182.09,1.270000,1.079000
"TOI-7510 b",7.31000000,18.10000000,11.53086900000,878.00,5720.00,1.035000,1.063000
"TOI-5788 c",2.27200000,6.40000000,16.21336200000,667.00,5615.00,0.870000,0.870000
"TOI-5788 b",1.52800000,3.72000000,6.34075800000,910.00,5615.00,0.870000,0.870000
"DMPP-9 b",3.89000000,14.43000000,12.73300000000,995.58,6092.00,1.260000,1.100000
"HD 72659 c",12.10000000,6165.87109580,35500.00000000000,71.91,5929.00,1.360000,1.033000
"KMT-2020-BLG-0202L b",12.40000000,3902.93283796,,,,,0.810000
"KMT-2022-BLG-1551L b",13.20000000,940.77208472,,,,,0.540000
"HD 95338 b",4.27174254,42.90000000,55.08269400000,443.00,5097.00,0.868000,0.848000
"KMT-2022-BLG-1818L b",13.00000000,1271.31362800,,,,,0.790000
"TOI-1243 b",2.33000000,7.70000000,4.65947790000,450.00,3515.00,0.511000,0.515000
"TOI-5938 b",3.82000000,14.00000000,2.26042400000,1077.00,4650.00,0.712000,0.744000
"TOI-7009 b",3.71000000,13.30000000,2.32066120000,872.00,4080.00,0.564000,0.583000
"KMT-2025-BLG-0121L b",12.60000000,2469.52672239,,,,,0.610000
"HD 28109 b",2.69000000,6.20000000,22.89105400000,867.00,6189.00,1.425000,1.227000
"TOI-5388.01",0.99000000,2.20000000,2.59467480000,488.00,3440.00,0.300000,0.292000
"KMT-2024-BLG-2087L b",12.90000000,1395.26670673,,,,,0.480000
"HD 100508 b",13.70000000,381.39408840,5681.00000000000,106.66,5419.00,1.017900,0.940000
"HD 114386 c",13.40000000,117.59651059,444.00000000000,200.82,4895.00,0.760000,0.800000
"HD 28109 d",3.11000000,5.80000000,84.28990000000,561.00,6189.00,1.425000,1.227000
"KMT-2020-BLG-0414L b",1.20000000,1.87000000,,,,,0.490000
"TOI-6716 b",0.98200000,0.91100000,4.71858980000,369.00,3110.00,0.231000,0.223000
"HD 154345 b",13.70000000,376.94449070,3280.00000000000,119.21,5468.00,0.850000,0.890000
"HD 217107 b",13.60000000,459.57987652,7.12701660000,1105.84,5622.00,1.224500,1.045000
"TOI-1472 b",4.05800000,18.05000000,6.36338574000,891.00,5100.00,0.840000,0.870000
"TOI-1648 b",2.54000000,7.40000000,7.33160200000,799.00,4850.00,0.810000,0.830000
"HD 164604 b",12.30000000,4195.33497240,653.90000000000,170.16,4663.00,0.780000,0.770000
"HD 164604 c",12.50000000,3019.36986650,5387.00000000000,84.25,4663.00,0.780000,0.770000
"HIP 54515 b",12.20000000,5625.56280390,33000.00000000000,100.72,8100.00,1.649150,1.900000
"TOI-1518 b",21.05046575,581.62598481,1.90261131000,2546.00,7299.00,1.942000,1.880000
"GJ 4274 b",1.53000000,2.97000000,1.63390000000,548.53,3228.00,0.190000,0.180000
